fname,frame_no,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,label
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,30.0,1408.0,436.0,1706.0,418.0,1692.0,418.0,1664.0,418.0,1664.0,418.0,1720.0,418.0,1664.0,418.0,1649.0,418.0,1280.0,90.0,,,1237.0,405.0,1265.0,90.0,1265.0,355.0,1237.0,405.0,1322.0,432.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,45.0,1408.0,436.0,1720.0,418.0,1706.0,418.0,1408.0,297.0,1664.0,418.0,1706.0,418.0,1678.0,418.0,1649.0,418.0,1265.0,90.0,,,,,1265.0,90.0,1280.0,355.0,1237.0,405.0,1336.0,432.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,60.0,1408.0,441.0,1720.0,418.0,1720.0,418.0,1408.0,292.0,1664.0,418.0,1706.0,414.0,1678.0,418.0,1649.0,418.0,1265.0,144.0,,,1237.0,405.0,1265.0,139.0,1265.0,360.0,1237.0,405.0,1280.0,130.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,75.0,1408.0,436.0,1308.0,117.0,1706.0,418.0,1408.0,292.0,1664.0,418.0,1280.0,117.0,1664.0,423.0,1649.0,418.0,1280.0,144.0,,,1237.0,405.0,1251.0,139.0,1265.0,360.0,1237.0,405.0,1280.0,130.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,90.0,1408.0,436.0,1706.0,418.0,1393.0,432.0,1408.0,297.0,1664.0,418.0,1706.0,418.0,1251.0,436.0,1649.0,418.0,1280.0,94.0,,,1237.0,405.0,1280.0,90.0,,,1237.0,405.0,1322.0,427.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,105.0,1408.0,436.0,1706.0,418.0,1706.0,418.0,1408.0,292.0,1664.0,418.0,1720.0,418.0,1664.0,418.0,1649.0,418.0,1265.0,144.0,,,1237.0,405.0,1294.0,148.0,1265.0,360.0,1237.0,405.0,1322.0,432.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,120.0,1408.0,436.0,1365.0,432.0,1393.0,432.0,1408.0,297.0,1336.0,103.0,1706.0,414.0,1408.0,297.0,1393.0,270.0,1280.0,436.0,,,1223.0,405.0,1280.0,90.0,1251.0,360.0,1237.0,405.0,1322.0,427.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,135.0,1408.0,436.0,1265.0,135.0,1393.0,432.0,1408.0,297.0,1393.0,274.0,1379.0,432.0,1877.0,189.0,1649.0,418.0,1294.0,135.0,,,,,1294.0,135.0,1265.0,355.0,1237.0,405.0,1280.0,135.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,150.0,,,1280.0,135.0,1621.0,396.0,1408.0,297.0,1379.0,270.0,1621.0,396.0,1877.0,189.0,1664.0,418.0,1379.0,436.0,,,1223.0,405.0,1280.0,90.0,,,1237.0,409.0,1322.0,432.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,165.0,,,1336.0,126.0,1621.0,396.0,1408.0,297.0,1379.0,274.0,1322.0,144.0,1692.0,418.0,1664.0,418.0,,,1237.0,351.0,1237.0,405.0,,,,,1237.0,405.0,1322.0,432.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,180.0,,,1322.0,121.0,1621.0,396.0,1592.0,396.0,1564.0,396.0,1294.0,117.0,1336.0,108.0,1664.0,418.0,1280.0,144.0,,,1223.0,405.0,1322.0,279.0,1265.0,360.0,1237.0,409.0,1294.0,130.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,195.0,1408.0,436.0,1280.0,135.0,1322.0,121.0,1393.0,297.0,1379.0,274.0,1294.0,121.0,1692.0,418.0,1664.0,418.0,1265.0,144.0,,,1223.0,405.0,,,1251.0,360.0,1223.0,405.0,1280.0,135.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,210.0,,,1621.0,396.0,1621.0,396.0,1393.0,297.0,1379.0,274.0,1621.0,396.0,,,1379.0,274.0,1294.0,90.0,1251.0,121.0,1223.0,405.0,1280.0,90.0,1265.0,360.0,1223.0,405.0,1265.0,103.0,normal
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,225.0,1408.0,436.0,1365.0,432.0,1393.0,432.0,1578.0,396.0,1365.0,112.0,1379.0,432.0,,,1365.0,112.0,1280.0,94.0,1280.0,121.0,1223.0,405.0,1308.0,90.0,1379.0,274.0,1237.0,405.0,1322.0,427.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,240.0,1408.0,436.0,1351.0,144.0,1365.0,144.0,1393.0,139.0,1422.0,121.0,1379.0,432.0,1393.0,135.0,1664.0,418.0,1322.0,99.0,1336.0,391.0,,,1265.0,427.0,1336.0,391.0,,,1322.0,432.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,255.0,1422.0,130.0,1379.0,144.0,1408.0,144.0,1436.0,130.0,1436.0,121.0,1393.0,130.0,1422.0,135.0,1863.0,216.0,1351.0,153.0,,,1280.0,427.0,1464.0,423.0,,,1280.0,427.0,1365.0,144.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,270.0,1607.0,454.0,1365.0,148.0,1365.0,153.0,1592.0,450.0,,,1379.0,148.0,1592.0,450.0,1863.0,216.0,1464.0,139.0,1464.0,121.0,,,1450.0,144.0,1408.0,126.0,,,1408.0,144.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,285.0,1607.0,459.0,1536.0,454.0,1564.0,459.0,1607.0,459.0,1550.0,445.0,1322.0,405.0,1450.0,441.0,1336.0,418.0,1493.0,459.0,1521.0,126.0,,,1521.0,94.0,1436.0,436.0,,,1507.0,454.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,300.0,1550.0,459.0,1735.0,481.0,1749.0,486.0,1536.0,463.0,1678.0,117.0,1720.0,477.0,1436.0,441.0,1464.0,454.0,1507.0,459.0,1592.0,126.0,,,1450.0,454.0,,,,,1493.0,454.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,315.0,1806.0,495.0,1735.0,99.0,1749.0,94.0,,,,,1735.0,94.0,1863.0,211.0,1863.0,216.0,1806.0,99.0,,,,,1806.0,99.0,,,,,1763.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,330.0,1806.0,495.0,1749.0,495.0,1735.0,499.0,,,,,1877.0,184.0,1976.0,310.0,2005.0,333.0,1635.0,499.0,1848.0,148.0,,,1635.0,495.0,,,,,1692.0,495.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,345.0,1493.0,481.0,1550.0,490.0,1550.0,495.0,1877.0,189.0,1521.0,486.0,1536.0,486.0,1877.0,189.0,1507.0,481.0,1649.0,490.0,1706.0,495.0,1763.0,490.0,1635.0,495.0,1720.0,495.0,1749.0,490.0,1592.0,490.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,360.0,1479.0,481.0,1550.0,486.0,1550.0,490.0,1536.0,477.0,1521.0,486.0,1550.0,486.0,1521.0,481.0,1521.0,481.0,1649.0,472.0,1521.0,117.0,,,1521.0,90.0,,,,,1592.0,481.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,375.0,,,1550.0,459.0,1564.0,459.0,,,,,1521.0,463.0,1507.0,481.0,1863.0,216.0,1564.0,99.0,1521.0,121.0,,,1536.0,94.0,,,,,1521.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,390.0,,,,,1493.0,94.0,,,,,1564.0,90.0,,,1863.0,216.0,1536.0,94.0,1521.0,121.0,,,1550.0,90.0,,,,,1536.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,405.0,,,1479.0,427.0,1464.0,432.0,1464.0,436.0,,,,,,,,,1493.0,94.0,1479.0,139.0,,,1479.0,94.0,,,,,1464.0,108.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,420.0,1336.0,405.0,1393.0,409.0,1393.0,405.0,1365.0,409.0,,,1422.0,108.0,1379.0,94.0,1863.0,211.0,1408.0,90.0,1422.0,135.0,1464.0,432.0,1408.0,90.0,,,1479.0,432.0,1379.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,435.0,,,1749.0,499.0,1735.0,499.0,1578.0,396.0,,,1777.0,495.0,,,,,1365.0,94.0,1379.0,117.0,,,1408.0,90.0,,,,,1393.0,108.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,450.0,1422.0,436.0,1735.0,423.0,1720.0,423.0,1365.0,423.0,1678.0,423.0,1720.0,418.0,1692.0,418.0,1664.0,418.0,1336.0,432.0,1379.0,121.0,,,1308.0,418.0,1294.0,418.0,,,1351.0,427.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,465.0,1550.0,423.0,1507.0,418.0,1521.0,418.0,1692.0,418.0,1664.0,418.0,1493.0,414.0,1678.0,418.0,1664.0,418.0,1379.0,432.0,1408.0,351.0,1308.0,423.0,1379.0,387.0,1408.0,351.0,1294.0,423.0,1450.0,418.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,480.0,1507.0,103.0,1479.0,126.0,1493.0,130.0,1664.0,418.0,1408.0,337.0,1479.0,121.0,1493.0,117.0,1408.0,337.0,1436.0,148.0,,,1507.0,445.0,1379.0,378.0,1379.0,409.0,1507.0,445.0,1464.0,135.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,495.0,1592.0,468.0,1521.0,463.0,1507.0,90.0,1564.0,468.0,,,1479.0,94.0,1578.0,468.0,1863.0,216.0,1564.0,94.0,1536.0,121.0,1464.0,450.0,1507.0,94.0,,,1464.0,450.0,1536.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,510.0,1792.0,495.0,1464.0,454.0,1507.0,459.0,,,,,1436.0,454.0,1863.0,211.0,1863.0,216.0,1664.0,94.0,1678.0,139.0,,,1649.0,94.0,1607.0,135.0,,,1621.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,525.0,,,,,,,,,,,,,,,,,1792.0,94.0,,,1678.0,499.0,1777.0,90.0,,,1664.0,499.0,1735.0,495.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,540.0,,,867.0,495.0,1777.0,499.0,,,,,867.0,495.0,,,,,1635.0,499.0,,,,,1621.0,495.0,,,,,1692.0,499.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,555.0,1706.0,463.0,1678.0,463.0,1706.0,468.0,1735.0,477.0,1763.0,486.0,1649.0,463.0,1436.0,459.0,1450.0,463.0,1692.0,481.0,1678.0,486.0,,,1564.0,90.0,,,,,1678.0,472.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,570.0,1422.0,459.0,1464.0,463.0,1464.0,468.0,1507.0,472.0,1450.0,463.0,1464.0,468.0,1450.0,463.0,1450.0,463.0,1479.0,94.0,1464.0,121.0,,,1464.0,90.0,,,,,1479.0,468.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,585.0,1436.0,463.0,1464.0,445.0,1450.0,445.0,1450.0,459.0,,,1777.0,495.0,1493.0,463.0,1863.0,216.0,1493.0,94.0,1479.0,121.0,,,1479.0,94.0,,,,,1464.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,600.0,1720.0,409.0,1692.0,418.0,1692.0,418.0,1564.0,252.0,1550.0,274.0,1408.0,418.0,,,1863.0,216.0,1536.0,94.0,1450.0,337.0,,,1521.0,94.0,,,,,1493.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,615.0,1479.0,423.0,1408.0,418.0,1393.0,418.0,1422.0,135.0,1450.0,117.0,1336.0,130.0,1450.0,418.0,1863.0,216.0,1436.0,94.0,,,1308.0,400.0,1422.0,90.0,,,1322.0,400.0,1393.0,108.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,630.0,1479.0,409.0,1422.0,414.0,1450.0,414.0,1422.0,409.0,,,1393.0,405.0,1365.0,418.0,1863.0,216.0,1294.0,94.0,1308.0,117.0,,,1336.0,90.0,,,,,1308.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,645.0,1720.0,409.0,1706.0,418.0,1280.0,130.0,1592.0,396.0,1564.0,396.0,1706.0,418.0,1664.0,418.0,1649.0,418.0,1294.0,94.0,,,,,1336.0,90.0,,,,,1336.0,423.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,660.0,1408.0,450.0,1365.0,135.0,1379.0,135.0,1365.0,445.0,1379.0,108.0,1379.0,135.0,1877.0,189.0,1564.0,396.0,1322.0,445.0,1280.0,436.0,,,1280.0,436.0,,,,,1336.0,441.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,675.0,1649.0,432.0,1592.0,432.0,1621.0,432.0,1578.0,427.0,,,1607.0,432.0,1550.0,427.0,,,1379.0,139.0,,,1379.0,108.0,1351.0,445.0,,,1379.0,108.0,1550.0,432.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,690.0,1621.0,468.0,1464.0,121.0,1280.0,333.0,1351.0,441.0,,,1464.0,117.0,,,1280.0,436.0,1365.0,445.0,,,,,1336.0,445.0,,,,,1536.0,459.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,705.0,1635.0,468.0,1564.0,463.0,1564.0,468.0,1479.0,94.0,,,1564.0,454.0,,,1863.0,216.0,1550.0,94.0,1536.0,121.0,,,1464.0,454.0,,,,,1521.0,463.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,720.0,896.0,486.0,1720.0,486.0,853.0,495.0,1692.0,495.0,1635.0,486.0,1692.0,477.0,1649.0,481.0,1607.0,481.0,1564.0,94.0,1564.0,117.0,,,1607.0,90.0,,,,,1564.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,735.0,1792.0,499.0,1749.0,490.0,1507.0,315.0,1550.0,324.0,1550.0,337.0,1749.0,486.0,,,1863.0,216.0,1806.0,342.0,1607.0,495.0,,,1692.0,90.0,1621.0,499.0,1607.0,495.0,1692.0,495.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,750.0,1777.0,495.0,1735.0,495.0,1735.0,499.0,1692.0,495.0,,,1720.0,490.0,1678.0,495.0,1664.0,499.0,1621.0,499.0,,,1592.0,463.0,1607.0,495.0,,,1578.0,463.0,1678.0,495.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,765.0,1777.0,495.0,1735.0,495.0,1763.0,495.0,1692.0,495.0,,,1735.0,490.0,1678.0,495.0,,,1635.0,499.0,,,1621.0,495.0,1621.0,495.0,1536.0,477.0,1493.0,468.0,1678.0,495.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,780.0,1464.0,468.0,1507.0,472.0,1507.0,477.0,1493.0,468.0,1493.0,468.0,1507.0,477.0,1479.0,468.0,1479.0,468.0,1578.0,94.0,,,,,1564.0,90.0,,,,,1564.0,477.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,795.0,1550.0,486.0,1507.0,472.0,1507.0,477.0,1706.0,301.0,1493.0,468.0,1507.0,477.0,1479.0,468.0,1479.0,468.0,1550.0,94.0,,,,,1536.0,94.0,,,,,1536.0,472.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,810.0,1464.0,472.0,1507.0,463.0,1464.0,463.0,1493.0,472.0,1493.0,472.0,1521.0,94.0,1536.0,454.0,1863.0,216.0,1536.0,454.0,1564.0,112.0,1550.0,441.0,1521.0,454.0,,,1550.0,441.0,1564.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,825.0,1550.0,445.0,1507.0,432.0,1493.0,432.0,1507.0,441.0,,,1493.0,94.0,1536.0,432.0,1863.0,216.0,1564.0,99.0,1550.0,342.0,,,1536.0,94.0,,,,,1536.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,840.0,,,1308.0,265.0,1336.0,261.0,,,,,1280.0,265.0,1280.0,292.0,1251.0,288.0,1422.0,94.0,1379.0,126.0,,,1408.0,94.0,,,,,1393.0,274.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,855.0,1308.0,409.0,1365.0,414.0,1379.0,405.0,1365.0,405.0,1322.0,409.0,1351.0,414.0,1706.0,423.0,1308.0,409.0,1450.0,423.0,1379.0,135.0,1507.0,427.0,1436.0,427.0,1379.0,135.0,1507.0,427.0,1408.0,423.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,870.0,1422.0,445.0,,,,,1408.0,445.0,,,1706.0,414.0,,,1649.0,418.0,1393.0,94.0,1365.0,121.0,,,1294.0,432.0,,,,,1351.0,436.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,885.0,1422.0,450.0,1393.0,441.0,1408.0,445.0,1365.0,436.0,1422.0,112.0,1408.0,441.0,,,,,1336.0,441.0,1351.0,126.0,1294.0,427.0,1308.0,436.0,,,1294.0,432.0,1365.0,441.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,900.0,1621.0,423.0,1578.0,423.0,1578.0,427.0,1507.0,436.0,,,1550.0,423.0,1493.0,427.0,1863.0,216.0,1408.0,441.0,1336.0,441.0,1294.0,432.0,1422.0,423.0,1351.0,436.0,1294.0,432.0,1493.0,427.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,915.0,1621.0,463.0,1763.0,495.0,1607.0,459.0,,,,,1592.0,459.0,1877.0,189.0,1863.0,216.0,1464.0,144.0,1393.0,351.0,1322.0,436.0,1450.0,144.0,1408.0,130.0,1336.0,436.0,1521.0,459.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,930.0,1621.0,468.0,1564.0,459.0,1564.0,463.0,1536.0,450.0,,,1564.0,459.0,1550.0,450.0,1863.0,216.0,1464.0,463.0,1536.0,126.0,1393.0,441.0,1464.0,454.0,1408.0,450.0,1393.0,441.0,1507.0,459.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,945.0,1578.0,468.0,1521.0,459.0,1564.0,463.0,1521.0,454.0,,,1536.0,454.0,1493.0,454.0,1464.0,450.0,1493.0,463.0,1592.0,126.0,,,1479.0,459.0,,,,,1507.0,459.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,960.0,1806.0,490.0,1763.0,495.0,1564.0,463.0,1592.0,463.0,1592.0,463.0,1692.0,94.0,,,1863.0,216.0,1536.0,463.0,1664.0,499.0,,,1763.0,94.0,,,,,1536.0,459.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,975.0,1806.0,495.0,1749.0,495.0,1749.0,499.0,1920.0,328.0,1920.0,351.0,1749.0,495.0,1763.0,108.0,1649.0,481.0,1649.0,504.0,,,,,1635.0,499.0,,,,,1706.0,499.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,990.0,1806.0,499.0,1763.0,495.0,1450.0,450.0,1464.0,459.0,1464.0,459.0,1464.0,450.0,1493.0,459.0,1521.0,463.0,1649.0,504.0,,,,,1649.0,499.0,,,,,1706.0,495.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1005.0,1436.0,450.0,1493.0,463.0,1493.0,468.0,1550.0,472.0,1464.0,459.0,1493.0,463.0,1877.0,189.0,1464.0,459.0,1564.0,94.0,1578.0,139.0,,,1536.0,90.0,1749.0,324.0,1493.0,139.0,1507.0,99.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1020.0,1436.0,450.0,1479.0,463.0,1507.0,463.0,1464.0,459.0,1464.0,459.0,1493.0,472.0,1379.0,108.0,1863.0,216.0,1464.0,94.0,1450.0,121.0,1536.0,459.0,1464.0,94.0,,,,,1436.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1035.0,1436.0,459.0,1493.0,454.0,1507.0,450.0,1578.0,292.0,1464.0,459.0,1379.0,103.0,1379.0,108.0,1863.0,216.0,1464.0,99.0,1436.0,126.0,,,1450.0,99.0,,,,,1436.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1050.0,,,,,1820.0,360.0,,,,,1820.0,360.0,,,1863.0,216.0,1479.0,99.0,1436.0,126.0,,,1479.0,94.0,,,,,1450.0,108.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1065.0,1450.0,423.0,1393.0,418.0,1336.0,99.0,1336.0,99.0,,,1422.0,112.0,,,1863.0,216.0,1351.0,94.0,1365.0,126.0,,,1408.0,94.0,1422.0,117.0,,,1379.0,108.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1080.0,1436.0,423.0,1351.0,409.0,1265.0,108.0,1422.0,423.0,,,1351.0,112.0,1308.0,94.0,1664.0,418.0,1336.0,90.0,1308.0,117.0,,,1336.0,90.0,,,,,1308.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1095.0,1450.0,427.0,1749.0,499.0,1735.0,499.0,1422.0,423.0,,,1735.0,499.0,,,,,1336.0,94.0,1365.0,126.0,,,1336.0,90.0,,,,,1365.0,418.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1110.0,1308.0,427.0,1379.0,427.0,1351.0,423.0,1408.0,126.0,1408.0,108.0,1336.0,423.0,1408.0,126.0,1408.0,108.0,1379.0,90.0,1308.0,121.0,,,1379.0,94.0,,,,,1393.0,427.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1125.0,1450.0,441.0,1706.0,418.0,1436.0,436.0,1678.0,418.0,1664.0,418.0,1706.0,418.0,1664.0,418.0,1649.0,418.0,1379.0,436.0,1351.0,121.0,1336.0,423.0,1379.0,90.0,,,1336.0,423.0,1393.0,432.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1140.0,1450.0,441.0,1351.0,144.0,1436.0,436.0,1422.0,135.0,,,1436.0,432.0,,,1863.0,216.0,1422.0,135.0,1336.0,427.0,1422.0,108.0,1408.0,139.0,1336.0,427.0,1336.0,427.0,1393.0,432.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1155.0,1635.0,463.0,1578.0,454.0,1578.0,459.0,1621.0,459.0,,,1578.0,454.0,1877.0,189.0,1863.0,216.0,1507.0,94.0,1464.0,355.0,,,1493.0,450.0,1464.0,351.0,,,1550.0,454.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1170.0,1649.0,463.0,1592.0,454.0,1578.0,459.0,1578.0,450.0,,,1578.0,454.0,,,1863.0,216.0,1621.0,94.0,1436.0,459.0,,,1621.0,94.0,,,,,1536.0,454.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1185.0,1806.0,490.0,1564.0,445.0,1578.0,454.0,1592.0,463.0,1507.0,445.0,1564.0,445.0,,,,,1706.0,99.0,1493.0,454.0,,,1678.0,94.0,,,,,1536.0,450.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1200.0,1834.0,481.0,1763.0,486.0,1777.0,490.0,1720.0,486.0,,,1763.0,481.0,1720.0,486.0,1678.0,477.0,1678.0,495.0,1635.0,463.0,,,1664.0,486.0,1635.0,459.0,,,1720.0,486.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1215.0,,,,,1806.0,94.0,,,,,1792.0,94.0,,,1905.0,337.0,1664.0,490.0,,,1777.0,481.0,1664.0,490.0,,,1621.0,450.0,1834.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1230.0,1834.0,486.0,1777.0,486.0,1863.0,261.0,1891.0,283.0,1920.0,315.0,1806.0,486.0,1507.0,450.0,1521.0,454.0,1820.0,315.0,1777.0,360.0,,,1664.0,490.0,1678.0,369.0,,,1735.0,490.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1245.0,1820.0,490.0,1777.0,486.0,1806.0,486.0,1777.0,355.0,,,1777.0,477.0,1777.0,355.0,1863.0,216.0,1692.0,495.0,,,,,1664.0,486.0,,,,,1735.0,481.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1260.0,1479.0,450.0,1521.0,459.0,1536.0,459.0,1564.0,454.0,1521.0,459.0,1521.0,463.0,1521.0,468.0,1521.0,459.0,1564.0,94.0,1536.0,121.0,,,1564.0,468.0,,,,,1550.0,459.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1275.0,1479.0,454.0,1521.0,459.0,1507.0,454.0,1536.0,450.0,1507.0,454.0,1464.0,99.0,1521.0,463.0,1863.0,216.0,1564.0,450.0,1521.0,121.0,,,1550.0,99.0,,,,,1536.0,459.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1290.0,1450.0,432.0,1507.0,436.0,1536.0,432.0,1550.0,445.0,1550.0,450.0,1493.0,436.0,1493.0,450.0,1863.0,216.0,1550.0,454.0,1521.0,450.0,,,1578.0,94.0,1493.0,454.0,,,1521.0,445.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1305.0,1735.0,409.0,1692.0,418.0,1692.0,418.0,1621.0,288.0,,,1692.0,418.0,1678.0,508.0,,,1536.0,279.0,1507.0,328.0,,,1564.0,94.0,,,,,1536.0,108.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1320.0,1464.0,436.0,1749.0,499.0,1450.0,418.0,1464.0,432.0,,,1493.0,112.0,1507.0,423.0,1863.0,216.0,1436.0,94.0,1436.0,126.0,,,1479.0,94.0,,,,,1450.0,108.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1335.0,1294.0,108.0,1749.0,499.0,1308.0,94.0,1664.0,418.0,,,1735.0,499.0,1251.0,270.0,1863.0,216.0,1379.0,90.0,1351.0,121.0,,,1379.0,90.0,,,,,1351.0,103.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1350.0,1379.0,427.0,1720.0,418.0,1706.0,418.0,1678.0,418.0,1664.0,418.0,1720.0,414.0,1664.0,418.0,1649.0,418.0,1351.0,94.0,,,,,1351.0,90.0,,,,,1408.0,414.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1365.0,1436.0,441.0,1720.0,418.0,1706.0,418.0,1678.0,418.0,1664.0,418.0,1706.0,414.0,1678.0,418.0,1649.0,418.0,1379.0,94.0,,,,,1365.0,90.0,,,,,1365.0,427.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1380.0,1436.0,436.0,1379.0,432.0,1393.0,436.0,1422.0,436.0,1436.0,117.0,1351.0,432.0,1308.0,427.0,1322.0,414.0,1336.0,427.0,1336.0,418.0,1322.0,414.0,1322.0,427.0,1336.0,414.0,1322.0,409.0,1351.0,427.0,symptom
./data/train/C021_A18_SY15_P07_S12_03NAS.mp4,1395.0,1649.0,423.0,1592.0,427.0,1621.0,427.0,1450.0,121.0,1436.0,108.0,1592.0,423.0,1450.0,121.0,1863.0,216.0,1436.0,436.0,1379.0,436.0,1336.0,432.0,1479.0,423.0,1365.0,427.0,1322.0,432.0,1536.0,427.0,symptom
